date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
13/02/2021 07:00,BTC/USDT,47728.25,47794.36,46990,46995.72,3084.234244,146077668,117815
13/02/2021 06:00,BTC/USDT,47887.99,47922.22,47483.88,47728.26,2058.778557,98127246.97,93121
13/02/2021 05:00,BTC/USDT,47904.69,47934.14,47397.71,47888,2604.324707,124213425.7,72837
13/02/2021 04:00,BTC/USDT,47829.21,47924.86,47598.89,47904.7,1983.562896,94728852.95,55291
13/02/2021 03:00,BTC/USDT,47839.77,48150,47693.44,47829.22,2448.080225,117199433,82095
13/02/2021 02:00,BTC/USDT,47629.76,47944.84,47503.57,47839.77,2036.990459,97207665.4,68481
13/02/2021 01:00,BTC/USDT,47459.53,47799.61,47412.4,47626.98,2409.973757,114842069.8,71635
13/02/2021 00:00,BTC/USDT,47298.15,47587.29,47200,47459.54,2749.958429,130278520.8,77928
12/02/2021 23:00,BTC/USDT,47841.16,47870,47155,47287.6,2626.131496,124708764,89714
12/02/2021 22:00,BTC/USDT,47860.75,47930,47602.71,47841.17,1481.563511,70786383.61,82449
12/02/2021 21:00,BTC/USDT,47577.49,48150,47560.01,47860.54,3556.847855,170105117.7,106653
12/02/2021 20:00,BTC/USDT,47272.96,47653.24,47140.26,47577.49,2591.14661,122865293.6,77868
12/02/2021 19:00,BTC/USDT,47268.27,47453.99,47086.32,47272.95,2344.984289,110886680.2,82297
12/02/2021 18:00,BTC/USDT,47713.83,47800,46915.32,47269.25,3866.282102,183170674.5,113771
12/02/2021 17:00,BTC/USDT,47612.52,47905,47459.78,47713.82,3375.044449,160965420,108069
12/02/2021 16:00,BTC/USDT,47021.05,47980,47008.4,47614.4,4632.358564,220200748.8,129365
12/02/2021 15:00,BTC/USDT,46542.6,47163.83,46525.25,47021.05,4791.740448,224732107.8,115458
12/02/2021 14:00,BTC/USDT,47871.4,47878.74,46125,46547.5,8109.950561,380438580.2,168342
12/02/2021 13:00,BTC/USDT,47669.82,48140,47646,47871.4,3795.086509,181852482.2,84014
12/02/2021 12:00,BTC/USDT,47560.06,47957.87,47323.61,47669.82,2999.82626,142971083.3,86565
12/02/2021 11:00,BTC/USDT,47371.8,47999,47280.26,47562.42,2966.767188,141273408.1,94784
12/02/2021 10:00,BTC/USDT,47337.01,47711,47300,47381.16,2710.457766,128709097.2,80154
12/02/2021 09:00,BTC/USDT,47117.86,47400,47027.03,47337,2666.718501,125893980.8,81497
12/02/2021 08:00,BTC/USDT,47318.02,47700,47080,47117.86,3406.824437,161434280.1,117079
12/02/2021 07:00,BTC/USDT,47380.15,47475,46903.48,47318.81,2921.008496,137891961.7,91205
12/02/2021 06:00,BTC/USDT,47257.09,47551.02,46789,47380.16,3483.711699,164362658.9,76561
12/02/2021 05:00,BTC/USDT,47271.54,47506.44,47086.3,47257.09,3397.955993,160812548.5,106915
12/02/2021 04:00,BTC/USDT,47587.31,47587.31,46888,47271.55,4724.621511,222878560.5,107423
12/02/2021 03:00,BTC/USDT,47935.66,47988.49,47338.35,47587.31,2471.162463,117791339.9,63708
12/02/2021 02:00,BTC/USDT,48477.51,48477.51,47729.68,47935.66,3206.021413,154268952.4,74731
12/02/2021 01:00,BTC/USDT,47990.01,48550,47721,48477.5,2957.115927,142466595.6,105150
12/02/2021 00:00,BTC/USDT,47968.66,48985.8,47770.58,47990,6786.707649,329105189.4,175069
11/02/2021 23:00,BTC/USDT,47716.44,48125.58,47588.65,47969.51,3037.950239,145297084.1,105814
11/02/2021 22:00,BTC/USDT,46885.07,47727.37,46864.32,47712.94,2820.02394,133425727.9,93877
11/02/2021 21:00,BTC/USDT,47027.49,47360,46542.29,46884.84,5079.477409,238541749.5,120266
11/02/2021 20:00,BTC/USDT,47754.02,48678.9,47000,47027.49,6204.932556,297302565.3,158483
11/02/2021 19:00,BTC/USDT,47653.15,48050,47526.28,47754.03,3150.421374,150798893.3,117847
11/02/2021 18:00,BTC/USDT,47366.43,48010.54,47311.01,47653.14,3425.204141,163336518.8,99995
11/02/2021 17:00,BTC/USDT,47590.52,47666.97,46900,47366.42,3618.164395,171070096.8,135155
11/02/2021 16:00,BTC/USDT,47960.86,48298,47337.18,47590.53,4852.407567,231886502.4,141567
11/02/2021 15:00,BTC/USDT,47864.81,48185.26,47576.58,47960.85,4946.077766,236862476,119640
11/02/2021 14:00,BTC/USDT,47555.46,48100,47233,47864.81,5336.005742,254515475.1,123624
11/02/2021 13:00,BTC/USDT,46516.39,48399,46516.39,47555.46,13364.20517,637152612.7,324269
11/02/2021 12:00,BTC/USDT,46061.48,46625.83,46060.03,46516.39,3578.107646,166014983.8,107617
11/02/2021 11:00,BTC/USDT,46279.81,46546.47,45864.4,46061.49,4197.208326,194027754.7,114423
11/02/2021 10:00,BTC/USDT,45500.98,46377.44,45351,46279.8,4555.921555,208521388,126846
11/02/2021 09:00,BTC/USDT,45017.01,45609.16,44789.11,45500.98,3446.630839,155601476.6,110310
11/02/2021 08:00,BTC/USDT,44700,45095.49,44500,45017.02,2819.24106,126257309.4,92734
11/02/2021 07:00,BTC/USDT,44559.98,45129.59,44559.98,44700.01,2885.695032,129648498.4,89906
11/02/2021 06:00,BTC/USDT,44641.71,44918.19,44397.62,44559.99,2121.320051,94729253.67,79025
11/02/2021 05:00,BTC/USDT,44583.71,44999,44507,44641.72,2359.409846,105586295.7,86586
11/02/2021 03:00,BTC/USDT,44582.07,44582.07,44582.07,44582.07,0,0,0
11/02/2021 02:00,BTC/USDT,44180.08,44698.15,44172.57,44582.07,825.571256,36756000.91,26744
11/02/2021 01:00,BTC/USDT,44250,44554.91,44010.88,44180.86,2791.705197,123757289.1,78789
11/02/2021 00:00,BTC/USDT,44807.58,45051.27,43994.02,44250,4145.400343,184540982.1,117432
10/02/2021 23:00,BTC/USDT,45200,45322.09,44769.88,44807.58,2532.876152,114225012.7,70951
10/02/2021 22:00,BTC/USDT,44999.09,45216.49,44880,45199.99,1698.334185,76570446.68,64905
10/02/2021 21:00,BTC/USDT,44555.59,45028.15,44355,44999.09,2811.104073,125539702,92892
10/02/2021 20:00,BTC/USDT,45190.05,45240.7,44400,44555.59,2929.852963,131336678.8,96105
10/02/2021 19:00,BTC/USDT,45088.16,45239.98,44450.1,45190.05,3638.897317,163302568.8,98852
10/02/2021 18:00,BTC/USDT,44963.32,45200,44731.74,45088.17,3335.951033,150232868.9,88939
10/02/2021 17:00,BTC/USDT,44746.65,45071.45,44446.12,44963.31,3576.597903,160245092.1,98294
10/02/2021 16:00,BTC/USDT,44354.5,44900,43800,44746.66,5766.039915,256477173.2,151805
10/02/2021 15:00,BTC/USDT,44954.13,45227.27,43727,44353.04,9617.540603,427486354,221857
10/02/2021 14:00,BTC/USDT,45626.32,45988.2,44800,44954.12,5933.227366,269001701,175733
10/02/2021 13:00,BTC/USDT,45655.13,45969.28,45314.32,45626.32,5201.634714,237517283,194463
10/02/2021 12:00,BTC/USDT,46586.55,46593.34,44500,45652.34,9491.105424,432642241.1,263732
10/02/2021 11:00,BTC/USDT,46630.17,46691.94,46277.31,46586.56,2517.193741,116999073,89683
10/02/2021 10:00,BTC/USDT,46549.99,47310,46401,46630.17,4890.23204,229342421,158998
10/02/2021 09:00,BTC/USDT,46668.89,46900,46451.12,46550,3035.305488,141776623.4,92272
10/02/2021 08:00,BTC/USDT,46565.11,46844.59,46262.22,46668.89,3612.18762,168046442.4,106493
10/02/2021 07:00,BTC/USDT,46510.26,46944.07,46400.17,46563.69,3525.204228,164394158.9,122297
10/02/2021 06:00,BTC/USDT,46132,46650,46106.04,46510.25,2853.339579,132540701.7,77526
10/02/2021 05:00,BTC/USDT,46020.4,46424.93,45826.85,46131.99,2960.180557,136653923.7,107677
10/02/2021 04:00,BTC/USDT,46225.71,46319.03,45589.98,46020.4,4212.236257,193184808.9,92361
10/02/2021 03:00,BTC/USDT,46276.52,46743.87,46140.73,46221.07,3072.217667,142503680.3,82996
10/02/2021 02:00,BTC/USDT,46259.97,46800,46250,46276.51,3428.350592,159414024.3,109913
10/02/2021 01:00,BTC/USDT,46517.64,46533.52,45979.58,46259.97,3406.347841,157491628.4,120124
10/02/2021 00:00,BTC/USDT,46420.42,46900,46052.52,46517.64,3108.224942,144725522,112724
09/02/2021 23:00,BTC/USDT,46839.99,46860,46201.37,46420.42,2790.416785,129634067.8,113106
09/02/2021 22:00,BTC/USDT,47241.92,47241.92,46440.52,46839.01,2914.614311,136314971.8,105273
09/02/2021 21:00,BTC/USDT,47084.16,47461.06,46995.92,47231.03,2564.524939,121109049.8,77433
09/02/2021 20:00,BTC/USDT,47060.38,47499.43,46668.48,47084.17,3254.702714,153225097.1,100788
09/02/2021 19:00,BTC/USDT,47012.77,47289.28,46743.15,47060.18,2849.525357,133860890.6,102956
09/02/2021 18:00,BTC/USDT,46484.23,47433.78,46254.02,47012.77,4549.479116,213785907.6,126534
09/02/2021 17:00,BTC/USDT,46470.85,46940.91,46180,46483.67,3342.612648,155501851.9,111222
09/02/2021 16:00,BTC/USDT,46773.63,47110.72,46011,46470.85,4941.370825,230199072.6,151285
09/02/2021 15:00,BTC/USDT,46624.33,47083.84,46300,46773.63,5240.749035,245141766.9,128932
09/02/2021 14:00,BTC/USDT,46282.88,46700,46051.42,46624.44,3978.747526,184275768.3,138195
09/02/2021 13:00,BTC/USDT,45300.17,46425,44961.09,46285.14,6234.471103,284785343.2,160509
09/02/2021 12:00,BTC/USDT,46390.95,46806.41,45128.7,45300.17,5558.60425,255693991.5,149422
09/02/2021 11:00,BTC/USDT,45641.77,46683.18,45601.01,46380.92,3819.428013,176260337.9,138954
09/02/2021 10:00,BTC/USDT,46401.3,46588,45560.97,45641.77,4844.886059,223420555.9,121039
09/02/2021 09:00,BTC/USDT,47106.59,47160,46000,46401.3,4989.134602,232243943.7,120413
09/02/2021 08:00,BTC/USDT,47505.39,47928.23,46624.84,47109.51,6591.013418,310754895,168396
09/02/2021 07:00,BTC/USDT,48111.46,48142.19,47370.75,47505.4,5503.636222,262512962.4,134510
09/02/2021 06:00,BTC/USDT,46852.68,48140.9,46563.31,48111.18,6952.355795,329510651.1,144340
09/02/2021 05:00,BTC/USDT,46837.57,47219.13,46455.7,46850.12,4005.597493,187582327.8,101403
09/02/2021 04:00,BTC/USDT,46599.51,46888,46198.76,46837.57,3699.743395,171897463.4,95864
09/02/2021 03:00,BTC/USDT,45707.39,46750,45500,46599.51,4064.729259,187934698.9,115209
09/02/2021 02:00,BTC/USDT,46158.97,46348.96,45567,45707.38,4175.586152,192023821.5,126347
09/02/2021 01:00,BTC/USDT,46768.22,46770.61,45816.98,46158.97,7858.7016,363311935.1,173087
09/02/2021 00:00,BTC/USDT,46374.86,47498,46233.95,46768.22,10775.2311,505274026.2,213817
08/02/2021 23:00,BTC/USDT,44682.76,46794.45,44595.97,46374.87,11795.50754,541003873.9,234125
08/02/2021 22:00,BTC/USDT,44632.41,45034.48,44255.31,44682.76,5824.203664,260330653.6,159797
08/02/2021 21:00,BTC/USDT,44151.08,44799.58,43898.01,44632.41,6150.110807,272426547.6,184914
08/02/2021 20:00,BTC/USDT,43049.98,44350,42905.29,44151.07,6270.111094,273096814.3,135972
08/02/2021 19:00,BTC/USDT,42673.49,43140.29,42644.49,43051.95,2979.571817,127868659.7,102328
08/02/2021 18:00,BTC/USDT,43079.08,43397.02,42554.71,42673.49,3721.178214,159805467.4,121696
08/02/2021 17:00,BTC/USDT,43184.74,43418.39,42521.62,43079.07,5094.633972,218820296.7,162393
08/02/2021 16:00,BTC/USDT,43703.23,44280,43051,43170.24,8148.287282,356060320.1,203787
08/02/2021 15:00,BTC/USDT,43560.93,44164.74,43345.27,43716.32,9038.406956,394966646.1,195838
08/02/2021 14:00,BTC/USDT,42907.14,44057.94,42767.63,43558.73,11977.05864,521038272.7,217634
08/02/2021 13:00,BTC/USDT,42984.07,44918,41906.7,42897.12,21921.23646,951254145.4,457654
08/02/2021 12:00,BTC/USDT,39423.08,43231.1,39094.01,42984.07,13971.32848,572303859.1,281022
08/02/2021 11:00,BTC/USDT,39418.71,39498.99,39301.01,39423.08,2769.795076,109144775.5,97377
08/02/2021 10:00,BTC/USDT,38954.28,39450.1,38844.75,39418.71,3105.503455,121624026.6,78008
08/02/2021 09:00,BTC/USDT,39175.38,39364.77,38888,38954.27,2762.90216,108076786.3,75447
08/02/2021 08:00,BTC/USDT,39269.78,39349.56,39040.17,39175.38,2258.264492,88500049.49,62080
08/02/2021 07:00,BTC/USDT,39012.69,39391.78,38874.63,39269.95,2414.801944,94595602.61,61747
08/02/2021 06:00,BTC/USDT,38677.84,39233.39,38620,39012.69,2829.472964,110342777.2,63244
08/02/2021 05:00,BTC/USDT,38584.92,38872,38440.68,38677.47,2411.128765,93241978.55,52341
08/02/2021 04:00,BTC/USDT,38073.02,38684.21,37992.39,38584.7,2611.816272,100519036.2,54037
08/02/2021 03:00,BTC/USDT,38249,38497.5,37988.89,38076.06,2798.660609,107131637,55513
08/02/2021 02:00,BTC/USDT,38521.72,38650,38149,38249,2220.463821,85280341.98,52010
08/02/2021 01:00,BTC/USDT,38725.4,38909.95,38430.48,38521.72,2492.173653,96312458.88,56830
08/02/2021 00:00,BTC/USDT,38795.69,39130,38650.76,38725.4,3030.91878,117791949.8,65167
07/02/2021 23:00,BTC/USDT,38797.02,39080,38715.66,38795.69,3038.352979,118305799.2,65429
07/02/2021 22:00,BTC/USDT,38530.37,38832.99,38285.1,38797.02,2286.315835,88111847.42,76519
07/02/2021 21:00,BTC/USDT,38471.96,38635.42,38355.45,38530.33,2282.274725,87851831.47,55575
07/02/2021 20:00,BTC/USDT,38050,38492.82,37660.97,38471.95,2745.744017,104501767.6,68446
07/02/2021 19:00,BTC/USDT,38239.37,38444,37976,38050,2671.246336,102309356.5,65691
07/02/2021 18:00,BTC/USDT,37870.63,38342.88,37846.66,38239.1,2631.353315,100278110.8,68332
07/02/2021 17:00,BTC/USDT,38179.78,38208.6,37685.96,37870.62,2902.656769,110346884,71482
07/02/2021 16:00,BTC/USDT,37921.12,38244.5,37351,38185.72,6459.783562,244040363.3,133648
07/02/2021 15:00,BTC/USDT,38215.01,38395.26,37580,37921.11,6376.158066,242026048.3,139577
07/02/2021 14:00,BTC/USDT,38629.26,38700,38162.87,38214.98,3836.981985,147453531.7,89438
07/02/2021 13:00,BTC/USDT,38820.87,39119.47,38381.62,38629.26,3723.038241,144194292.3,82493
07/02/2021 12:00,BTC/USDT,39044.37,39272.69,38530.25,38820.87,3546.260633,137643917.6,84468
07/02/2021 11:00,BTC/USDT,39331.43,39358,38762.16,39046.6,3207.014305,125201209.1,80558
07/02/2021 10:00,BTC/USDT,39513.92,39658.04,39124.39,39331.42,3239.676941,127508580.3,72901
07/02/2021 09:00,BTC/USDT,39496.96,39700,39304.18,39513.92,2546.251687,100566318,60075
07/02/2021 08:00,BTC/USDT,39030,39529,39021.22,39496.96,3816.580706,150114213.4,78481
07/02/2021 07:00,BTC/USDT,38531.35,39094.36,38410.63,39030,3441.570324,133713437.1,72600
07/02/2021 06:00,BTC/USDT,38511.01,38700,38282.44,38531.35,2092.40306,80635761.1,50410
07/02/2021 05:00,BTC/USDT,38312.99,38692.04,38175.02,38511,2441.370485,93822676.6,60173
07/02/2021 04:00,BTC/USDT,38839.52,38839.52,37923,38312.99,4918.021119,188621927.6,121762
07/02/2021 03:00,BTC/USDT,38747.31,38926.58,38554.63,38841.46,2453.33738,95079047.2,84838
07/02/2021 02:00,BTC/USDT,38627.36,38820,38344,38747.31,4332.430976,167276556.6,98932
07/02/2021 01:00,BTC/USDT,39564.16,39588.9,38500,38627.36,4822.672218,188375499.8,101064
07/02/2021 00:00,BTC/USDT,39181.01,39611.04,38701,39564.17,4552.184099,178542407.3,93465
06/02/2021 23:00,BTC/USDT,39992.77,40083.86,39035.33,39186.94,5598.425794,220517479.6,105797
06/02/2021 22:00,BTC/USDT,40028.91,40469.19,39869,39992.77,2057.032105,82644937.36,64952
06/02/2021 21:00,BTC/USDT,40087.4,40250,40026.98,40028.19,2506.702067,100621883.6,78962
06/02/2021 20:00,BTC/USDT,40179.42,40179.42,39572.74,40087.4,4169.923397,166198712.7,85476
06/02/2021 19:00,BTC/USDT,40276.41,40420,39940.44,40179.42,3188.911421,128046935.9,66350
06/02/2021 18:00,BTC/USDT,40197.01,40444.44,40052.39,40276.41,3152.891872,126882405.9,99367
06/02/2021 17:00,BTC/USDT,40608.77,40662.01,40163.67,40197.01,3400.926765,137684308.9,100225
06/02/2021 16:00,BTC/USDT,40865.12,40955.51,40478.19,40608.76,4533.517799,184552299.9,95758
06/02/2021 15:00,BTC/USDT,40268.44,40866.66,40134.8,40864.73,4850.415338,196738399.9,125084
06/02/2021 14:00,BTC/USDT,40127.07,40574.85,40125.3,40268.44,3508.674711,141595861.1,93559
06/02/2021 13:00,BTC/USDT,39902.5,40255.08,39900,40130.47,2914.837204,116904231.2,79449
06/02/2021 12:00,BTC/USDT,40199.52,40445.55,39836.72,39902.49,4298.298209,172657675.3,92646
06/02/2021 11:00,BTC/USDT,39998.63,40479.86,39992.64,40199.99,6837.077436,275033964.2,143363
06/02/2021 10:00,BTC/USDT,39887.91,40000,39516.17,39998.63,4327.836156,172331537.3,89421
06/02/2021 09:00,BTC/USDT,39427,39900,39400,39887.91,3983.375623,158139448.1,92083
06/02/2021 08:00,BTC/USDT,39362.27,39699.69,39297.75,39425.02,3300.466872,130441380.9,74577
06/02/2021 07:00,BTC/USDT,39267.47,39488.62,39156.16,39359.12,2344.527687,92210146.02,55905
06/02/2021 06:00,BTC/USDT,39015.08,39458.37,38989.9,39267.47,2778.740634,109086522.1,58879
06/02/2021 05:00,BTC/USDT,39179.56,39238,38600,39014.73,2895.912396,112848792.6,64210
06/02/2021 04:00,BTC/USDT,39386.92,39386.93,38933,39179.56,2678.750885,104992043.8,60522
06/02/2021 03:00,BTC/USDT,39383.26,39666,39200,39384.74,4116.762355,162350846.6,91721
06/02/2021 02:00,BTC/USDT,38806.45,39535.36,38612,39382.1,5911.874527,231361842.1,128272
06/02/2021 01:00,BTC/USDT,38740.92,39482.18,38275.86,38806.45,10003.94638,390200018.2,197361
06/02/2021 00:00,BTC/USDT,38289.32,38879,38215.94,38740.92,5397.483552,208053475.7,147707
05/02/2021 23:00,BTC/USDT,37782.98,38309,37743.81,38290.24,2246.727191,85435916.16,62242
05/02/2021 22:00,BTC/USDT,37819.67,37971.61,37652.79,37784.12,1587.732812,60092643.61,53710
05/02/2021 21:00,BTC/USDT,37740.4,37920,37656.29,37819.67,1692.320327,63941297.18,60169
05/02/2021 20:00,BTC/USDT,37608.91,37790,37485.94,37740.39,2177.904759,82020586.17,69036
05/02/2021 19:00,BTC/USDT,37405.63,37676.13,37230,37608.92,3067.360933,115005347.3,77422
05/02/2021 18:00,BTC/USDT,37894.61,37922.44,37312.25,37406.23,2936.18453,110607646.5,73073
05/02/2021 17:00,BTC/USDT,37813.19,37950,37733,37894.61,2229.581763,84391751.87,68440
05/02/2021 16:00,BTC/USDT,37960.76,38163.34,37655.17,37809.55,4270.395934,162066461.1,130627
05/02/2021 15:00,BTC/USDT,38095.14,38288.19,37871.42,37960.76,3833.8729,145986174.5,114481
05/02/2021 14:00,BTC/USDT,38272.33,38310.12,37960.73,38095.02,4108.056943,156744958.7,99933
05/02/2021 13:00,BTC/USDT,37850.36,38298,37767.09,38272.32,3967.773058,150813327.2,127525
05/02/2021 12:00,BTC/USDT,37691.32,38151.69,37527.14,37850.36,4197.957336,159155783.6,104275
05/02/2021 11:00,BTC/USDT,37395.92,37733.75,37395.78,37691.32,2165.149463,81402029.34,63507
05/02/2021 10:00,BTC/USDT,37251.07,37655.44,37200,37395.91,2315.261816,86736898.08,70360
05/02/2021 09:00,BTC/USDT,37705.27,37769.85,37211.85,37251.07,2526.099044,94847506.17,70845
05/02/2021 08:00,BTC/USDT,37659.64,37800,37392.71,37705.27,3404.586859,128051636.9,85797
05/02/2021 07:00,BTC/USDT,37374.39,37727.22,37374.38,37653.98,2722.549399,102258856.1,74145
05/02/2021 06:00,BTC/USDT,37065.98,37658,37021.8,37375.52,2965.59287,110836113.6,76786
05/02/2021 05:00,BTC/USDT,37266.79,37350.33,36995.27,37065.97,1730.406065,64358448.18,49929
05/02/2021 04:00,BTC/USDT,37366.01,37499,37187.81,37266.78,1902.890739,70991732.3,54835
05/02/2021 03:00,BTC/USDT,36958.33,37400,36909.71,37366.02,2614.23721,97331762.32,68270
05/02/2021 02:00,BTC/USDT,36632.38,36990,36570,36958.28,2861.360001,105221638.2,66191
05/02/2021 01:00,BTC/USDT,36993.25,37300,36570,36632.38,2618.349898,96919235.87,65505
05/02/2021 00:00,BTC/USDT,36936.65,37227.22,36795.72,36993.25,2538.982425,94060540.83,66150
04/02/2021 23:00,BTC/USDT,37240,37382.34,36841.77,36936.66,2701.299487,100265466.9,61845
04/02/2021 22:00,BTC/USDT,37643,37698.73,36964.03,37240,2533.48052,94359816.26,79029
04/02/2021 21:00,BTC/USDT,37613.32,37729.82,37302,37643,2384.693961,89503771.03,74675
04/02/2021 20:00,BTC/USDT,37467.18,37783.83,37366,37613.31,3154.238046,118507575.5,79887
04/02/2021 19:00,BTC/USDT,37143.44,37499.99,36980,37467.18,2969.281676,110544242.3,75098
04/02/2021 18:00,BTC/USDT,36884.34,37422.37,36761.89,37141.96,2972.451426,110379893.7,80261
04/02/2021 17:00,BTC/USDT,36929.53,37070,36780,36884.34,3095.319905,114258715,87277
04/02/2021 16:00,BTC/USDT,36564.23,36989.99,36399.79,36929.36,3826.189163,140423708.5,86263
04/02/2021 15:00,BTC/USDT,36795.15,36965.34,36161.95,36564.23,5975.272682,218390088.6,126393
04/02/2021 14:00,BTC/USDT,37587.58,37705,36626.86,36795.15,4883.793557,181710552.4,107485
04/02/2021 13:00,BTC/USDT,37618.68,37690,37268.03,37587.58,2729.71393,102291632.7,75618
04/02/2021 12:00,BTC/USDT,37319.43,37763.57,37021.8,37618.69,3402.209624,127500327.1,85938
04/02/2021 11:00,BTC/USDT,37612.9,37922.78,37306.12,37321.75,3250.63072,122447003.1,82299
04/02/2021 10:00,BTC/USDT,37509.22,37772.43,37206.2,37611.63,3331.242849,124958513.6,84501
04/02/2021 09:00,BTC/USDT,37339.11,37604.07,36662.45,37509.22,7567.338068,281563628.4,185306
04/02/2021 08:00,BTC/USDT,37843.4,38708.27,37015,37338.19,9587.954136,366242945.9,191071
04/02/2021 07:00,BTC/USDT,38076.43,38175.69,37800,37843.4,3290.328314,124899917.4,81512
04/02/2021 06:00,BTC/USDT,37577.31,38195,37530.95,38076.43,3405.710677,129186885.7,89003
04/02/2021 05:00,BTC/USDT,37678.4,37924.35,37479.03,37578.23,2687.634161,101354654.4,55759
04/02/2021 04:00,BTC/USDT,37498.78,37788.76,37326.83,37678.39,2283.222188,85875459.99,66721
04/02/2021 03:00,BTC/USDT,37896.36,38015.5,37363.17,37498.78,3017.097423,113590846.1,64132
04/02/2021 02:00,BTC/USDT,38147.36,38215.4,37505.51,37896.36,3775.56313,142792275.8,81556
04/02/2021 01:00,BTC/USDT,38065,38288,37861.83,38147.35,4294.877656,163643128.7,92293
04/02/2021 00:00,BTC/USDT,37620.26,38128,37615.93,38063.15,4961.192599,187977973.2,117944
03/02/2021 23:00,BTC/USDT,37276.3,37662.63,37267.02,37618.87,2814.665988,105549524.6,77518
03/02/2021 22:00,BTC/USDT,37256.97,37509.74,37232.72,37276.31,2590.420547,96836739.63,77051
03/02/2021 21:00,BTC/USDT,37039.88,37420.51,36965.52,37256.97,3713.749982,138078449.7,94908
03/02/2021 20:00,BTC/USDT,36788.89,37075.7,36644.44,37039.88,2729.999985,100654511,77912
03/02/2021 19:00,BTC/USDT,37116.47,37136,36788.88,36788.89,2430.824869,89721003.6,72957
03/02/2021 18:00,BTC/USDT,37176.87,37200,36688,37114.14,3606.788457,133452803.7,94525
03/02/2021 17:00,BTC/USDT,37146.67,37179.69,36929,37176.86,3489.54181,129297550.9,87386
03/02/2021 16:00,BTC/USDT,36850,37221.42,36643.07,37146.67,5690.30451,210149745.3,128478
03/02/2021 15:00,BTC/USDT,36548.59,36917.27,36540.79,36850,4080.225476,149926004.8,89781
03/02/2021 14:00,BTC/USDT,36537.42,36760.53,36369.56,36548.6,3658.661804,133734783.4,82802
03/02/2021 13:00,BTC/USDT,36179.62,36720.56,35944.51,36537.42,4542.426422,165607888.1,108797
03/02/2021 12:00,BTC/USDT,35969.41,36322.96,35810.9,36178.86,2932.291724,105997784.1,75668
03/02/2021 11:00,BTC/USDT,35985.27,36238.38,35855.31,35969.41,2702.527929,97455671.36,62958
03/02/2021 10:00,BTC/USDT,35851.19,36040,35657.69,35985.27,2271.00839,81400262.48,54106
03/02/2021 09:00,BTC/USDT,36011.01,36036,35511,35851.19,3634.751842,130021296.2,72725
03/02/2021 08:00,BTC/USDT,36297.58,36299.98,35640.93,36010.09,4414.920986,158931388.7,82881
03/02/2021 07:00,BTC/USDT,36533.94,36590.08,36231.66,36297.57,2827.284067,102996893.4,53205
03/02/2021 06:00,BTC/USDT,36462.63,36789,36435.96,36535.9,2417.770684,88535810.29,55099
03/02/2021 05:00,BTC/USDT,36628.86,36690.14,36377.1,36460.12,2188.76658,79870230.17,62274
03/02/2021 04:00,BTC/USDT,36403.47,36845,36403.47,36628.85,4488.054518,164545262.5,108221
03/02/2021 03:00,BTC/USDT,35889.37,36500,35878.11,36403.47,3006.037536,108745191.3,55259
03/02/2021 02:00,BTC/USDT,35879.26,36125.93,35816.74,35889.37,2828.485268,101621495.8,54021
03/02/2021 01:00,BTC/USDT,36139.74,36349.64,35843.21,35879.27,3464.399183,124916962.7,66965
03/02/2021 00:00,BTC/USDT,35472.71,36240,35362.38,36135.01,4260.425106,153185534.4,86243
02/02/2021 23:00,BTC/USDT,35576.49,35699.38,35466,35466.24,1946.622173,69246520.01,57765
02/02/2021 22:00,BTC/USDT,35653.03,35812.49,35530,35572.36,1588.325916,56638743.09,60824
02/02/2021 21:00,BTC/USDT,35788.3,35896.49,35558.9,35653.07,2723.877664,97346782.22,68418
02/02/2021 20:00,BTC/USDT,35762.05,35984.33,35525.1,35786.51,4024.740008,143903400.1,92961
02/02/2021 19:00,BTC/USDT,35264.66,35800,35090.91,35762.03,4111.442418,145781142.1,93057
02/02/2021 18:00,BTC/USDT,34851.47,35308.23,34790,35264.21,2743.262364,96146404.39,66654
02/02/2021 17:00,BTC/USDT,34964.52,35021.85,34738,34851.47,2262.623255,78878997.21,63282
02/02/2021 16:00,BTC/USDT,34708.47,35175.31,34556.85,34964.52,4344.343605,151529824.9,107598
02/02/2021 15:00,BTC/USDT,34795.72,35151,34548.26,34708.47,3413.599491,118797411.5,91425
02/02/2021 14:00,BTC/USDT,34844.06,34932.5,34333,34793.99,3325.555695,115350800.3,77765
02/02/2021 13:00,BTC/USDT,34779.9,35200,34731.7,34844.73,3086.324334,107830810.2,68712
02/02/2021 12:00,BTC/USDT,34722.97,35000,34524.2,34779.91,2883.954987,100377726.7,61033
02/02/2021 11:00,BTC/USDT,35160.24,35284.49,34601,34720.15,4384.335984,153356161.3,84105
02/02/2021 10:00,BTC/USDT,35334.03,35434.7,34910.48,35160.24,3910.053832,137638713.3,81936
02/02/2021 09:00,BTC/USDT,34663.87,35668.1,34663.87,35334.04,8817.044699,310915131.1,158364
02/02/2021 08:00,BTC/USDT,34223.38,34683.63,34080,34663.87,4957.224233,170397234,84147
02/02/2021 07:00,BTC/USDT,34295.01,34400,34136.02,34223.38,3112.034911,106630733.6,66027
02/02/2021 06:00,BTC/USDT,33992.83,34321.61,33924.73,34295.01,3127.063242,106640407.5,82974
02/02/2021 05:00,BTC/USDT,33876.36,34100,33770,33992.83,2064.000409,70038448.05,60017
